sentences	gold	predict	probability
('”快手瞪着有如怪物的雷神，只差没把眼珠瞪得掉下来。', '”快手瞪着有如怪物的雷神，只差把眼珠瞪得掉下来。', '只差没')	1	1	[2.3809798e-05, 0.99997616]
('杜洛埃找信纸写回信的当儿，嘉莉去换衣服。她几乎没想一想为什么对这个邀请这么感兴趣。', '杜洛埃找信纸写回信的当儿，嘉莉去换衣服。她几乎想一想为什么对这个邀请这么感兴趣。', '几乎没')	0	0	[0.99993384, 6.6194145e-05]
('小西差点没气死，拔转腿就走了。', '小西差点气死，拔转腿就走了。', '差点没')	1	1	[2.4831812e-05, 0.9999752]
('才顺过气，满脸通红，听到柯政伟的话，差点没晕倒。', '才顺过气，满脸通红，听到柯政伟的话，差点晕倒。', '差点没')	1	1	[2.3938617e-05, 0.99997604]
('看戏的卓然险些没笑出声，他相当意外于凌承云的始终搞不清楚状况。', '看戏的卓然险些笑出声，他相当意外于凌承云的始终搞不清楚状况。', '险些没')	1	1	[2.6993257e-05, 0.99997306]
('”陈小凤道：“找过，只差没有把整个的大巴山翻了过来，就是不见大哥的影子。', '”陈小凤道：“找过，只差把整个的大巴山翻了过来，就是不见大哥的影子。', '只差没')	1	1	[2.3617937e-05, 0.9999764]
('艾强回家跟母亲、老婆商量，艾强的母亲田月秀，虽然是个有文化的人，但本性是溺爱孩子的，尤其是对独生子艾强，只差没供起来，哪会愿意他到乡下去受苦？', '艾强回家跟母亲、老婆商量，艾强的母亲田月秀，虽然是个有文化的人，但本性是溺爱孩子的，尤其是对独生子艾强，只差供起来，哪会愿意他到乡下去受苦？', '只差没')	1	1	[2.5247078e-05, 0.9999747]
('近来，总公司又传来新的流言，传有一名大美人天天与大老板一同上下班，好不亲密，前所未见这绝对是最稀奇的。', '近来，总公司又传来新的流言，传有一名大美人天天与大老板一同上下班，好亲密，前所未见这绝对是最稀奇的。', '好不a')	1	1	[2.6596275e-05, 0.9999734]
('小心别摔跤。', '小心摔跤。', '小心别')	1	1	[2.5061554e-05, 0.99997497]
('”这话，好不客气恭敬，人，到底还是怕狠的！', '”这话，好客气恭敬，人，到底还是怕狠的！', '好不a')	1	0	[0.99783105, 0.0021690014]
('这一球，击中我左边面颊，虽然只是中了面颊侧，却也非同小可，差点没令我当场昏倒过去！', '这一球，击中我左边面颊，虽然只是中了面颊侧，却也非同小可，差点令我当场昏倒过去！', '差点没')	1	1	[2.5493933e-05, 0.9999745]
('十分明显，这个回溯推理的前提充分条件假言命题的前件即“死者是黄三”与后件“他与无名尸体的个头相像”没有必然的因果联系，即前件ｑ不蕴涵后件ｑ，所以其结论的可靠性程度就极低，而用这种结论断案，就难免不失误了。', '十分明显，这个回溯推理的前提充分条件假言命题的前件即“死者是黄三”与后件“他与无名尸体的个头相像”没有必然的因果联系，即前件ｑ不蕴涵后件ｑ，所以其结论的可靠性程度就极低，而用这种结论断案，就难免失误了。', '难免不')	1	1	[3.4204953e-05, 0.9999658]
('”老马先生答应了一声，差点没落下泪来。', '”老马先生答应了一声，差点落下泪来。', '差点没')	1	1	[2.4552866e-05, 0.99997544]
('前天差点没把咱们折腾出毛病来。', '前天差点把咱们折腾出毛病来。', '差点没')	1	1	[2.6728927e-05, 0.9999733]
('当他来到巨龙身边时，这食人魔已经是挺起了胸膛，昂首阔步好不得意。一根木棍潇洒地搭在他的肩上。他毫无生命之忧地站在巨大的躯体前，而且他很想上去揣一脚。不过卡尔提福特还是很满足地往巨龙的身上啐了一口。', '当他来到巨龙身边时，这食人魔已经是挺起了胸膛，昂首阔步好得意。一根木棍潇洒地搭在他的肩上。他毫无生命之忧地站在巨大的躯体前，而且他很想上去揣一脚。不过卡尔提福特还是很满足地往巨龙的身上啐了一口。', '好不a')	1	1	[2.7200007e-05, 0.9999728]
('我们见过很多回（都是在那位导师的家里），但我们几乎没说过什么话，这年头谈文学肯定不是一桩可以幸福得冒汗的事', '我们见过很多回（都是在那位导师的家里），但我们几乎说过什么话，这年头谈文学肯定不是一桩可以幸福得冒汗的事', '几乎没')	0	0	[0.9999355, 6.451956e-05]
('”“既然你已经顶着我于梅生老婆的名号到处去闯荡江湖了，我看我不认也不行啦，你说是吧？', '”“既然你已经顶着我于梅生老婆的名号到处去闯荡江湖了，我看我认也不行啦，你说是吧？', '看我不')	0	0	[0.9999256, 7.4419426e-05]
('＂抓住风清扬的手，道：“快去见过大师哥，五弟、七弟把你气跑后，赵鹤那魔子又诈称你落入他们之手，大师哥差点没宰了他俩，言道你若不平安回来，便拿他俩抵命，这一下他俩的小命算是保住了。', '＂抓住风清扬的手，道：“快去见过大师哥，五弟、七弟把你气跑后，赵鹤那魔子又诈称你落入他们之手，大师哥差点宰了他俩，言道你若不平安回来，便拿他俩抵命，这一下他俩的小命算是保住了。', '差点没')	1	1	[2.6154927e-05, 0.9999739]
('从窗口瞧去，不远处正是碧云寺；全寺依山建成，愈上愈高，直筑到山的半腰，远远望去，松掩映着寺墙，好不壮观！杨明暂时不再捉弄她，牵起她的小手，下了马车，笑道：“瞧你一脸祟敬，可别把未婚夫给忘了。', '从窗口瞧去，不远处正是碧云寺；全寺依山建成，愈上愈高，直筑到山的半腰，远远望去，松掩映着寺墙，好壮观！杨明暂时不再捉弄她，牵起她的小手，下了马车，笑道：“瞧你一脸祟敬，可别把未婚夫给忘了。', '好不a')	1	1	[2.6717458e-05, 0.9999733]
('”舒橙桔觉得举步维艰，要她听不到这些个奇怪的讨论声还真有点困难，他们说的她听得一清二楚，只差没走上前去回答他们心中的疑问。', '”舒橙桔觉得举步维艰，要她听不到这些个奇怪的讨论声还真有点困难，他们说的她听得一清二楚，只差走上前去回答他们心中的疑问。', '只差没')	1	1	[2.4937843e-05, 0.9999751]
('在洗手间里，他瞧着肮脏模糊的镜子里头肮脏模糊的自己，差一点没有流下泪来。', '在洗手间里，他瞧着肮脏模糊的镜子里头肮脏模糊的自己，差一点流下泪来。', '差点没')	1	1	[2.4565255e-05, 0.99997544]
('他们两人竟然忽视他这个介绍人，自顾自地寒暄起来，尤其豆儿一见到小弟就好像“大黄”看到狗骨头一样，露出垂涎的表情来，只差没流下口水。', '他们两人竟然忽视他这个介绍人，自顾自地寒暄起来，尤其豆儿一见到小弟就好像“大黄”看到狗骨头一样，露出垂涎的表情来，只差流下口水。', '只差没')	1	1	[2.3695542e-05, 0.9999763]
('浴室内外满地水渍，现场几乎没能留下什么痕迹。', '浴室内外满地水渍，现场几乎能留下什么痕迹。', '几乎没')	0	0	[0.99993706, 6.2914216e-05]
('牟丽瞪大眼睛，一口饭差点没哽在喉咙，因为这个说法在太离谱，打死她都不相信那条冷冻死鱼会关照她，恰巧相反吧？', '牟丽瞪大眼睛，一口饭差点哽在喉咙，因为这个说法在太离谱，打死她都不相信那条冷冻死鱼会关照她，恰巧相反吧？', '差点没')	1	1	[2.43409e-05, 0.9999757]
('”哄地三百多号人就潮水般涌到学堂吃中午饭，顿时，碗碟声、开酒瓶声、碰杯声……此起彼伏，好不热闹。张乡长说：“大家酒要喝，但更要紧的是要回去办起厂。', '”哄地三百多号人就潮水般涌到学堂吃中午饭，顿时，碗碟声、开酒瓶声、碰杯声……此起彼伏，好热闹。张乡长说：“大家酒要喝，但更要紧的是要回去办起厂。', '好不a')	1	1	[2.6284297e-05, 0.9999738]
('来到近处，但见一片寒光，战势好不惊人。但他此时也顾不得观看，一个起落便越过战圈，来到那悬崖之旁，沉思上翻之法。', '来到近处，但见一片寒光，战势好惊人。但他此时也顾不得观看，一个起落便越过战圈，来到那悬崖之旁，沉思上翻之法。', '好不a')	1	1	[2.6438474e-05, 0.99997354]
('杨子胥见到墨云憔悴的模样，好不心痛，只是说：“你也太要强了，四五天就赶一趟，一天也不肯休息，这样下去你的身体要垮的，叫我怎么舍得你呢？', '杨子胥见到墨云憔悴的模样，好心痛，只是说：“你也太要强了，四五天就赶一趟，一天也不肯休息，这样下去你的身体要垮的，叫我怎么舍得你呢？', '好不a')	1	1	[2.6089408e-05, 0.9999739]
('她的哭功无人能及，随时随地像个受尽委屈的小媳妇儿，只要一点点小触霉，她都有本事哭得让人以为一家老小死光光，好不悲惨。', '她的哭功无人能及，随时随地像个受尽委屈的小媳妇儿，只要一点点小触霉，她都有本事哭得让人以为一家老小死光光，好悲惨。', '好不a')	1	1	[2.576467e-05, 0.99997425]
('这一招好不阴毒，双腿交剪踢扫，便如暴风骤雨般使出，势道刚猛，当真凌厉无匹。', '这一招好阴毒，双腿交剪踢扫，便如暴风骤雨般使出，势道刚猛，当真凌厉无匹。', '好不a')	1	1	[2.790177e-05, 0.9999721]
('”他将拳头往桌上一，却中了便当，英雄泪差点没流下……就见饭盒内的食物全数倒在桌上以及桌下，一把火当场烧了起来，凶狠的指向无辜的常夕汐——“都是你害的！', '”他将拳头往桌上一，却中了便当，英雄泪差点流下……就见饭盒内的食物全数倒在桌上以及桌下，一把火当场烧了起来，凶狠的指向无辜的常夕汐——“都是你害的！', '差点没')	1	1	[2.482928e-05, 0.9999752]
('待所有人进入体检房，不约而同地宽衣解带时，她差点没吓个半死。', '待所有人进入体检房，不约而同地宽衣解带时，她差点吓个半死。', '差点没')	1	1	[2.5816762e-05, 0.99997413]
('当那个定远侯跳崖时，她简直像疯了似的，差点没从大石头顶上摔下来。', '当那个定远侯跳崖时，她简直像疯了似的，差点从大石头顶上摔下来。', '差点没')	1	1	[2.5309564e-05, 0.9999747]
('美国对外国科技人才依赖性增强(国际)美国男女工资差距20年来几乎没变', '美国对外国科技人才依赖性增强(国际)美国男女工资差距20年来几乎变', '几乎没')	0	0	[0.9999356, 6.439921e-05]
('”她特别强调“小弟弟”三个字的发音，得意地差点没仰天长啸一番。', '”她特别强调“小弟弟”三个字的发音，得意地差点仰天长啸一番。', '差点没')	1	1	[2.643371e-05, 0.99997354]
('他今天像发神经似的，居然拖着我去买衣服，要我马上把身上穿的那套衣服换下来，差点没热死我！', '他今天像发神经似的，居然拖着我去买衣服，要我马上把身上穿的那套衣服换下来，差点热死我！', '差点没')	1	1	[2.5707728e-05, 0.99997425]
('再细看他的竹杖，老者惊得险些没有跳起来，脱口叫道：“病仙翁！', '再细看他的竹杖，老者惊得险些有跳起来，脱口叫道：“病仙翁！', '险些没')	1	1	[2.6103842e-05, 0.9999739]
('每天上班我手持公共交通卡，从大华新村乘公交车，到汉中路换乘地铁到单位，一路刷卡好不潇洒，既不用备现金，也不用排队买票。', '每天上班我手持公共交通卡，从大华新村乘公交车，到汉中路换乘地铁到单位，一路刷卡好潇洒，既不用备现金，也不用排队买票。', '好不a')	1	1	[2.6768641e-05, 0.9999732]
('她阁下跟刘子业先生是兄妹，有一天，向哥哥提出抗议曰：“我跟你虽然男女有别，但老爹却是一个呀，你三宫六院，美女几万，好不快活，我却只有驸马一个男人，早玩腻啦，这事他妈的太不公平。', '她阁下跟刘子业先生是兄妹，有一天，向哥哥提出抗议曰：“我跟你虽然男女有别，但老爹却是一个呀，你三宫六院，美女几万，好快活，我却只有驸马一个男人，早玩腻啦，这事他妈的太不公平。', '好不a')	1	1	[2.60181e-05, 0.999974]
('”婉华被这突如其来的咆哮声，吓得差点儿没从椅子上滚下去。', '”婉华被这突如其来的咆哮声，吓得差点儿从椅子上滚下去。', '差点没')	1	1	[2.4964304e-05, 0.9999751]
('”当夏洁和寒仲轩、莫筱蝉在西厢房里聊得好不愉快时，在东厢房图昌的精舍里，却是弥漫着一股颇尴尬的气氛。', '”当夏洁和寒仲轩、莫筱蝉在西厢房里聊得好愉快时，在东厢房图昌的精舍里，却是弥漫着一股颇尴尬的气氛。', '好不a')	1	1	[4.420854e-05, 0.9999558]
